Name,Latitude,Longitude,Category,Venue_Id,Rectangle
Anleger Uhlenhorster Fährhaus,53.57334814205759,10.007449883884203,Pier,4bd4061acaff95213220d6f0,"(91, 1, 0)"
Schöne Aussicht,53.569778305525574,10.009961128234862,Scenic Lookout,4d52e53fdcce224bda78f11b,"(91, 1, 1)"
Feenteich,53.5710289838653,10.013147491144947,Lake,4c7af75097028cfa59f1dffe,"(91, 1, 1)"
Caipi Colada,53.57257486233466,10.016085740857179,Cocktail Bar,4beda58391380f47413aa018,"(91, 1, 2)"
Aspria,53.57118949544174,10.017295938304997,Gym / Fitness Center,4ef18f9e29c2e7e6d1745b24,"(91, 1, 2)"
No Ne Asia Imbiss,53.57126815446603,10.016307753870262,Asian Restaurant,5290de11498e53c63a06aa86,"(91, 1, 2)"
Budnikowsky,53.57239908096006,10.015756461230822,Drugstore,4f45ef03e4b0190ed2fa629f,"(91, 1, 2)"
Casa Nova,53.57022841127006,10.01708020624333,Pizza Place,4b3e43a5f964a520579a25e3,"(91, 1, 2)"
San Michele,53.57314649549393,10.018611037489356,Italian Restaurant,536be829498e8a5e27741581,"(91, 1, 2)"
Hamburger Sparkasse,53.57039813282904,10.016890138825971,Bank,4b30a427f964a52096fa24e3,"(91, 1, 2)"
Flickenschildt,53.56986901293183,10.026477412106928,German Restaurant,4c0562ff8f8fa593cdc9f10d,"(91, 1, 3)"
REWE,53.573532,10.023756,Supermarket,5c9f7041135b39002c12fa5f,"(91, 1, 3)"
Fitnessland,53.570559,10.027144,Gym / Fitness Center,58f62ee0eacf4547ce066629,"(91, 1, 3)"
SUBWAY,53.56993134683215,10.02598664786774,Sandwich Place,4b3a5c6cf964a5208a6525e3,"(91, 1, 3)"
Parkbänke Bellevue,53.57706932958608,10.004595379856697,Park,515aeb06e4b03f6bd55f9189,"(91, 2, 0)"
Norddeutscher Regattaverein,53.57437104357483,10.007496828192759,Harbor / Marina,4b80368ef964a520f25c30e3,"(91, 2, 0)"
guter blick,53.57441883655541,10.007865132331775,River,5367bbb6498e2c9426166a7b,"(91, 2, 0)"
Hundewiese Schöne Aussicht,53.57520409342212,10.006794871265248,Dog Run,4f6f21cbe4b0ca47b27884ba,"(91, 2, 0)"
FARDI - Syrisches Restaurant,53.57487056717486,10.014998396067876,Middle Eastern Restaurant,54173939498e1a135c0e3f2b,"(91, 2, 1)"
Ristorante Farinelli Da Franco,53.574185993022255,10.015057581182266,Italian Restaurant,4b73edd0f964a5207bc02de3,"(91, 2, 1)"
Amaranto,53.57626569362482,10.01144619810229,Tapas Restaurant,4c3cd19c7d00d13a43703950,"(91, 2, 1)"
Emmas,53.57376655136403,10.015362150155328,Cupcake Shop,4efedd9b30f89923315ec5d7,"(91, 2, 1)"
EDEKA Niemerszein,53.576367995279455,10.014681318814826,Supermarket,4b977b1ef964a520650535e3,"(91, 2, 1)"
Boulevard Hotel,53.575034258510506,10.015057325363157,Hotel,4b058859f964a520b9bf22e3,"(91, 2, 1)"
Rudergemeinschaft Hansa,53.57624875356382,10.011369997276988,Gym / Fitness Center,4bfea695369476b0bf9d8c1f,"(91, 2, 1)"
Piccobello,53.576973460543265,10.019175749770255,Italian Restaurant,4c34bd3d3896e21e660eec90,"(91, 2, 2)"
Delzepich Eis,53.577403137961014,10.018607606609232,Ice Cream Shop,4e05f81714959022c88cea11,"(91, 2, 2)"
Focacceria Apulia,53.577283,10.018592,Italian Restaurant,58cf92fb2ec3647b457ec8cd,"(91, 2, 2)"
Joy,53.57753296031777,10.017875563878423,Pub,4c3f5ed3d691c9b6f4a2890a,"(91, 2, 2)"
Zimmer 34,53.574807816637836,10.01817044395487,Gastropub,4bb9f710b35776b03c56ca01,"(91, 2, 2)"
La Sorpresa - Ristorante Italiano,53.57485646674456,10.019890840057572,Italian Restaurant,4bb09139f964a520654c3ce3,"(91, 2, 2)"
A Modo Mio,53.57496181607117,10.019348277631861,Italian Restaurant,4b4b1b0bf964a520649226e3,"(91, 2, 2)"
EDEKA Linow,53.577533,10.0208785,Supermarket,4ceee987f368b1f766f582f7,"(91, 2, 2)"
La Sopresa,53.57489547512862,10.019894781176111,Italian Restaurant,4bd5f63a6798ef3b3751648d,"(91, 2, 2)"
Lidl,53.57418697935176,10.022896081209183,Supermarket,4b3f8a89f964a520baa825e3,"(91, 2, 3)"
Video Center Movie Star,53.57468267936094,10.021987430744142,Video Store,4b24fffdf964a520236b24e3,"(91, 2, 3)"
Bäckerei Pritsch,53.57624463697116,10.02377480624412,Bakery,4c82a6dbe602b1f709b39e7a,"(91, 2, 3)"
Tabakladen Albrecht - Lotto Toto Kiosk,53.576313,10.023879,Lottery Retailer,4c9ef5a746978cfa000ba77f,"(91, 2, 3)"
Kleiner Speisesaal,53.58136256173855,10.009200656732792,Restaurant,4c08eb267e3fc928f6fff082,"(91, 3, 0)"
Mangia e Bevi,53.58064840032466,10.007666631726607,Italian Restaurant,4b50554ef964a520bb2027e3,"(91, 3, 0)"
Gallo Nero,53.58102003539177,10.007513272311009,Italian Restaurant,4b431d7ff964a5204edc25e3,"(91, 3, 0)"
Asia Wok,53.57985504365184,10.008412106801247,Asian Restaurant,4bd96141e914a5932a4c56fa,"(91, 3, 0)"
La Bruschetta,53.58133618934237,10.00911549448411,Italian Restaurant,4b886043f964a52035f331e3,"(91, 3, 0)"
Café Milou,53.58115071263562,10.00853111789683,Café,52627a11498ea0cd2f785eb1,"(91, 3, 0)"
Pasta e Vino,53.58113165614406,10.008124964566703,Deli / Bodega,4b670d49f964a52029372be3,"(91, 3, 0)"
Patio,53.580714,10.00668,Tapas Restaurant,5700e121498e893c6eadcb79,"(91, 3, 0)"
Du Nord Gastronomie,53.58119408,10.00921099,Bar,4ddbaf43d4c009d3c58db57e,"(91, 3, 0)"
Pittarello,53.58031706713912,10.012630558394575,Italian Restaurant,5626830b498e12da6915ec73,"(91, 3, 1)"
Monkey Beach (Kailua Poké),53.578991,10.013419,Hawaiian Restaurant,5b260f7e78782c00399725cd,"(91, 3, 1)"
Henny's Restaurant & Events,53.57907178846966,10.01371260439335,Restaurant,55228447498eef139bc651fd,"(91, 3, 1)"
Bäcker Gaues,53.58184054301002,10.010626316070557,Bakery,4ee0a7229a52e7f5b902c179,"(91, 3, 1)"
deseo tapas bar,53.58155174345972,10.013337985307652,Tapas Restaurant,4b9aa3a6f964a520bdc835e3,"(91, 3, 1)"
Vous,53.581411,10.012859,Asian Restaurant,5b166662646e38002c84a1cc,"(91, 3, 1)"
An Vegan House,53.580894321653695,10.011828535716631,Vegetarian / Vegan Restaurant,5c26167dee7120002e4359cd,"(91, 3, 1)"
MAD about Juice,53.58051811885713,10.012396307240257,Salad Place,569925b5498e08d735b4acde,"(91, 3, 1)"
Enjoy It!,53.580968,10.011776,Ice Cream Shop,4b8a81d4f964a520c26f32e3,"(91, 3, 1)"
Berglund,53.581581097825826,10.013600726054376,Cocktail Bar,55fb238b498ee968021afcfb,"(91, 3, 1)"
Eiscafé am Poelchaukamp,53.5816490399613,10.010463315362335,Ice Cream Shop,4badfd5af964a5207b783be3,"(91, 3, 1)"
Paledo,53.579931,10.012581,Breakfast Spot,57b97009498e486945e0c043,"(91, 3, 1)"
Hansebäcker Junge,53.58156028713423,10.011672377586365,Bakery,4b40ce23f964a52058bb25e3,"(91, 3, 1)"
Liman Fisch Restaurant,53.58086762070058,10.012133171276089,Seafood Restaurant,51814eb1498e62ca79d4fb8a,"(91, 3, 1)"
piu espresso bar,53.58032264704182,10.012395658951046,Italian Restaurant,53074757498efde0cbd19f82,"(91, 3, 1)"
Arcada Port. Span. Spezialitäten,53.58136245048593,10.012803193268978,Spanish Restaurant,4bf982f5508c0f47bf5d3f31,"(91, 3, 1)"
Pizza Social Club,53.581343,10.011395,Pizza Place,5ae2edc415173e002c63c3c2,"(91, 3, 1)"
Gorgonzola,53.58201051409515,10.01493948593614,Italian Restaurant,4b94ea94f964a520a98734e3,"(91, 3, 1)"
hensel,53.58055326859824,10.012453640574396,Burger Joint,5212188e11d266f817d9feb7,"(91, 3, 1)"
Zaza Bar,53.580431131234874,10.012484033292319,Cocktail Bar,4b28d88cf964a520a39524e3,"(91, 3, 1)"
Edelsatt,53.580219359800516,10.012622815959269,Burger Joint,55a01a55498e60f3cf504d6b,"(91, 3, 1)"
Café Canale,53.58146964406688,10.010451321478405,Café,4b5c4e47f964a5205f2a29e3,"(91, 3, 1)"
Köbes,53.581769947747546,10.01391811174243,Restaurant,4b634741f964a520626f2ae3,"(91, 3, 1)"
Ristorante Rocco,53.5792879773854,10.013384433295514,Italian Restaurant,4b79b3d0f964a5203a0c2fe3,"(91, 3, 1)"
Portici,53.57960478439184,10.013018938836796,Italian Restaurant,4c08032f7e3fc928e2a4ef82,"(91, 3, 1)"
PENNY,53.581697937593646,10.011771868902429,Supermarket,4b476f8df964a520ff3126e3,"(91, 3, 1)"
REWE City,53.58056867,10.01975411,Supermarket,56c35fffcd10e4bdaa01acf6,"(91, 3, 2)"
Hüftgold Cafe Bistro,53.578090524743835,10.015708539872692,Café,4c18f1f9fe5a76b0a4c60215,"(91, 3, 2)"
mStore M&M:Trading! Hamburg,53.580728027846064,10.019448054311988,Electronics Store,4b110996f964a520a67723e3,"(91, 3, 2)"
Dat Backhaus,53.58038495216466,10.018963696269559,Bakery,4cf20de37e0da1cd589e9597,"(91, 3, 2)"
Power Yoga Germany,53.579685421634316,10.01905209273373,Yoga Studio,4cf13b7388de3704c306712b,"(91, 3, 2)"
Netto City,53.57877185,10.01865198,Supermarket,4c72d55557b6a143df92c6cc,"(91, 3, 2)"
Curry-Pirates,53.577919378399486,10.021386870726541,Fast Food Restaurant,4b1a6739f964a520e1e923e3,"(91, 3, 3)"
Spajz,53.579630852648606,10.026487570376048,Bistro,575fdf44498ecd6419856461,"(91, 3, 3)"
Café May,53.579536317404234,10.025177749622811,Café,4af20679f964a52041e521e3,"(91, 3, 3)"
EDEKA center Struve,53.5982028,10.0670796,Supermarket,4b5ffc64f964a5208bd229e3,"(92, 0, 0)"
H Heinrich-Helbing-Straße,53.59475141987637,10.06077774614457,Bus Stop,4ebcd00e61af9815e0dfe789,"(92, 0, 0)"
Spiess-Taverne,53.596102476180995,10.062848925590515,Taverna,4ba3c3d1f964a520d75c38e3,"(92, 0, 0)"
Chopstick Food,53.594992783017204,10.060881077449201,Asian Restaurant,55af7daa498ef85751c4330b,"(92, 0, 0)"
DHL Packstation 159,53.59799626753353,10.066846009526747,Shipping Store,4e05789545ddb2875c3e370b,"(92, 0, 0)"
City Paintball,53.598479939478864,10.068244863746628,Paintball Field,5287ad0011d25b9b9c4cf427,"(92, 0, 0)"
BALAT Imbiss,53.592270858461596,10.075591341615027,Falafel Restaurant,4db1c8176a231f2e4a71cc4f,"(92, 0, 1)"
Christoffer's Singin' Tapas,53.592757,10.074943,Tapas Restaurant,4bbcbf4f4e069c74f8d79de3,"(92, 0, 1)"
Eiscafe Arktis,53.59700224651275,10.071865195625172,Ice Cream Shop,5353df11498ea719f0f5d157,"(92, 0, 1)"
Lidl,53.5986509,10.0767212,Supermarket,4ea584f88231f6dc6b4e5201,"(92, 0, 1)"
La Grotta,53.59681242208817,10.072370767593384,Italian Restaurant,4c0e8c97d64c0f479260285d,"(92, 0, 1)"
happyshop,53.592297862683104,10.07472897797455,Convenience Store,4db1b3114b22ba776d88cc09,"(92, 0, 1)"
Bäckerei Nehberg,53.592091865206605,10.075920351370193,Bakery,4b1f599af964a520b02524e3,"(92, 0, 1)"
ALDI NORD,53.59884668532029,10.077252388000488,Supermarket,4c3f1ecc0e0d0f473875167f,"(92, 0, 1)"
H Haldesdorfer Straße,53.59695234450642,10.072060979706059,Bus Stop,4b82dabdf964a52033e930e3,"(92, 0, 1)"
Hamburger Sparkasse,53.592038,10.076232,Bank,4cd98ac953a7f04d5bd86816,"(92, 0, 1)"
U Wandsbek-Gartenstadt,53.59235154752537,10.0745815702495,Metro Station,4b27453bf964a5208d8524e3,"(92, 0, 1)"
Der See,53.598238724863755,10.080915283959495,Lake,511cd646e4b0f7bb8f7d9700,"(92, 0, 2)"
Wochenmarkt Wandsbek,53.596333,10.084098,Market,52b4188a11d28dbf30aee786,"(92, 0, 2)"
Kiosk (Lotto),53.594261021334646,10.083416446279376,Convenience Store,4def9b19227170314ba759c0,"(92, 0, 2)"
Restaurant Ata,53.593665,10.098366,Turkish Restaurant,4b56ec0ff964a5205e1f28e3,"(92, 0, 3)"
Mix Markt,53.598438755616414,10.092397715759647,Grocery Store,4da980d38154abafc29489e8,"(92, 0, 3)"
EDEKA,53.602288220185535,10.064564622485126,Supermarket,4d96d0e8af3d236aaff913c7,"(92, 1, 0)"
Crazy Croque,53.60183343673339,10.062636900820456,Snack Place,4bf51df2cad2c928af9d9c99,"(92, 1, 0)"
H Werner-Otto-Straße,53.60003280940463,10.069684431708566,Bus Stop,4b6303e3f964a520c55d2ae3,"(92, 1, 0)"
H Wandsbeker Straße,53.60126969286644,10.069195394568384,Bus Stop,4bbdf982a0a0c9b68d3e1c0f,"(92, 1, 0)"
Bāckerei Daube,53.602322,10.064536,Bakery,4d96cfa597d06ea8377b0c0b,"(92, 1, 0)"
OTTO Fitness Lounge,53.599037690921726,10.071609020233154,Athletics & Sports,4b56e416f964a520501e28e3,"(92, 1, 1)"
BAUHAUS,53.60359621121116,10.071594424903566,Hardware Store,535a5c7411d2b59a92d2a244,"(92, 1, 1)"
REWE,53.60034227371216,10.079479,Supermarket,4c6feff7df6b8cfa048ab64d,"(92, 1, 1)"
Paketausgabe,53.60056427804636,10.070529133181338,Shop & Service,4e5f299c483bfbee51d53e55,"(92, 1, 1)"
Otto Fotostudio,53.600223281844826,10.072785789925845,Photography Studio,4b7e53a3f964a52099e92fe3,"(92, 1, 1)"
Music House,53.600412,10.080047,Event Space,5442c546498edd67189e92f9,"(92, 1, 2)"
ITTCOM - Thomas Tolj,53.6016738,10.0817248,IT Services,59ccce4459fe5c74987e933e,"(92, 1, 2)"
AUTOPORT Oettinger & Wilde GmbH,53.6060427,10.081169400000022,Auto Garage,55ddc794498ecd3b67eef2bb,"(92, 1, 2)"
Netto Filiale,53.60058830000001,10.0805745,Supermarket,4d6fd2700d996dcbc0acbc8e,"(92, 1, 2)"
Taverna Samos,53.59944366826182,10.091011621926862,Taverna,4b3e24f9f964a520d49825e3,"(92, 1, 3)"
PENNY,53.605897,10.09353,Supermarket,4c4fe64e7537e21e4d780289,"(92, 1, 3)"
Hallenbad Bramfeld,53.611029352570675,10.069293177652455,Pool,530c909a498e02dc8eeece08,"(92, 2, 0)"
Bäderland Schwimmhalle Bramfeld,53.61073588563966,10.069070573706348,Gym Pool,4bc198eeb492d13a174aa660,"(92, 2, 0)"
H Fabriciusstraße,53.60839318943911,10.066561879117039,Bus Stop,4cbeb741021ca1439dec560c,"(92, 2, 0)"
Gartenfreunde an der Seebek  e.V.,53.6119127704551,10.066041422357486,Garden,4e7485f252b1c8e5190459cb,"(92, 2, 0)"
Ristorante Cristina's,53.61049210902952,10.073857286333363,Italian Restaurant,511157a9e4b0c569fd2448a2,"(92, 2, 1)"
Marktplatz Galerie Bramfeld,53.61220728268601,10.075837106070013,Shopping Mall,4d9cb9d97509b1f7570831a0,"(92, 2, 1)"
Rossmann,53.6122054445614,10.0753480195999,Drugstore,4f3aacd8e4b05ef0ee988d2b,"(92, 2, 1)"
H&M,53.612475,10.075705,Clothing Store,4f3f879ce4b02a189634155f,"(92, 2, 1)"
REWE,53.612401,10.076584,Supermarket,4e15d9e7b0fb1946c797674b,"(92, 2, 1)"
Hollywood Canteen,53.60639775441726,10.071051516488348,Burger Joint,4b28bfa8f964a520f69424e3,"(92, 2, 1)"
Kaufland,53.612711498204874,10.078611944097318,Supermarket,4d96effbaf3d236a5d6316c7,"(92, 2, 1)"
H Herthastraße,53.61214931275615,10.074860259374898,Bus Stop,4e0cbbfed4c07c82a2df4063,"(92, 2, 1)"
Bramfelder SV,53.60862083343817,10.081129064868593,Soccer Field,4e0dfc7e62e1d5a30cfc75dc,"(92, 2, 2)"
Dorfzentrum Rautenberg,53.609408,10.097814,Plaza,4cfe8557dccef04dce2dcb9c,"(92, 2, 3)"
Reiterhof Kruse,53.610969135436754,10.095334482676154,Farm,4dd7ca201838b8561cef5186,"(92, 2, 3)"
Kinderspielplatz Bramfeldersee,53.61917815,10.06392837,Playground,4dbc60974df044e524e2de53,"(92, 3, 0)"
Spielplatz am Bramfelder See,53.61885840148815,10.064275953797868,Playground,516a6dfde4b026a6fdf101a8,"(92, 3, 0)"
Bramfelder See,53.618808464434004,10.069656372070312,Lake,4cbffdb4020d4688ae956538,"(92, 3, 0)"
Spielplatz Borchertring,53.618742,10.063962,Playground,4eb28e26f5b944838861c134,"(92, 3, 0)"
Das Cafe,53.61453310993811,10.060413124827624,Café,4b6d5933f964a5202b722ce3,"(92, 3, 0)"
H Borchertring,53.6151538880562,10.068025998771567,Bus Stop,4f52169ae4b09f74b729793c,"(92, 3, 0)"
Schweinske,53.616455366904006,10.077422349305467,German Restaurant,4c3e1ece0e0d0f47941c157f,"(92, 3, 1)"
Bramfelder Dorfplatz,53.61406075880024,10.076351165771484,Plaza,4b46d8d2f964a520d62826e3,"(92, 3, 1)"
GZeiten,53.617629164042924,10.078560597488398,Bar,4f088329e4b0945c6affce3b,"(92, 3, 1)"
Wochenmarkt Bramfeld,53.61372841035921,10.076083242073416,Farmers Market,4ee704a28b81bab285d7cd39,"(92, 3, 1)"
Budnikowsky,53.616394240986,10.076938912429693,Pharmacy,4d528c099ffc236a87322ea7,"(92, 3, 1)"
Fischfeinkost Ellerbrock,53.61814698184656,10.07915172695224,Fish Market,4d9b6540b4fa37040b6f9c0d,"(92, 3, 1)"
Bäckerei Rohlfs,53.61790019766196,10.078979176644154,Bakery,4e0433e618a877730b766fcc,"(92, 3, 1)"
Hartfelder,53.61413479511128,10.075946463742651,Toy / Game Store,4e7f2950b63474966611306b,"(92, 3, 1)"
Bäckerei Rohlfs,53.61399792598674,10.075991207106547,Bakery,4e057beed22d65853299c2af,"(92, 3, 1)"
Hamburger Sparkasse,53.61375498355123,10.07542709977988,Bank,50544662e4b0001ed375fbcf,"(92, 3, 1)"
Deutsche Bank vorübergehend nur SB-Stelle,53.61834927056672,10.079983738011379,Bank,4b7953b7f964a52021f42ee3,"(92, 3, 2)"
EDEKA Stoltze,53.61830859738995,10.096812829644117,Supermarket,4f6c92f9e4b0e3b3bc17b939,"(92, 3, 3)"
Württembergische Versicherung: Jürgen-Erwin Reimers,53.61851082,10.09204567,Insurance Office,59ef4e8116fa04120b5ca5e4,"(92, 3, 3)"
HHS Hanse Hausmeister Service GmbH,53.6160577,10.0984299,Home Service,5e18506351bbcf00074d0777,"(92, 3, 3)"
H Fahrenkrön,53.619290894827586,10.096402985927098,Bus Stop,506a6d00e4b0821d12b2ce0a,"(92, 3, 3)"
Spielwiese,53.603737534465175,9.871329274138969,Playground,4d9785b161a3a1cdf4d1b742,"(93, 0, 0)"
H Katzbachstraße,53.601015629579535,9.883815576198776,Bus Stop,4f448432e4b0a28181bacb38,"(93, 0, 0)"
Shisha-Paradies,53.601031,9.879982,Beer Garden,4df1665345dd4e269337c67e,"(93, 0, 0)"
Spielhaus Fahrenort,53.59961,9.873109,Playground,4df1fe461f6e818dadfa510c,"(93, 0, 0)"
Mix Markt,53.60121336408469,9.884950183455281,Grocery Store,4ee06d32be7b7e4d127111be,"(93, 0, 1)"
Schwimmbad Elbgaustraße,53.602002470782246,9.88914985847594,Gym Pool,4e2146dcd16474063204d80d,"(93, 0, 1)"
k presse + buch,53.60320391120286,9.892925008816714,Bookstore,4f6c61d2e4b0ca47afdb8cd9,"(93, 0, 1)"
S Elbgaustraße,53.603334879321125,9.893282018323175,Light Rail Station,4b1fd57df964a5208e2924e3,"(93, 0, 1)"
Budnikowsky Elbgaupassage,53.60144854112857,9.887884306758762,Pharmacy,5056ca39e4b02204c3d06d06,"(93, 0, 1)"
Physio Sports,53.601069,9.888019,Gym,4d43ebcff59788bf252e029d,"(93, 0, 1)"
Elbgau-Passagen,53.60166102805007,9.888712847403449,Plaza,5279433811d2b4158d1e75b1,"(93, 0, 1)"
Back-Factory,53.60326508051208,9.892949323278183,Bakery,4d64e5374e1ea1cd84bf49b9,"(93, 0, 1)"
H Fangdieckstraße,53.601359,9.889398,Bus Stop,4f45d5e1e4b00441a2e5c0f5,"(93, 0, 1)"
Ess-Bahn Döner,53.603385582133335,9.892929121685247,Turkish Restaurant,514ccbd7e4b0692dca2dc885,"(93, 0, 1)"
Au Bon Croissant,53.60319355736621,9.893079973785042,Coffee Shop,4d1887f685fc6dcb1cd3b54e,"(93, 0, 1)"
H Elbgaustraße,53.603395122660416,9.893089165934308,Bus Stop,526b9b0911d288dc7bdf1796,"(93, 0, 1)"
A&J Holzzentrum,53.59781662746614,9.910581614047981,Furniture / Home Store,4ecb5c1f6da19ab5eeefbceb,"(93, 0, 2)"
The Hostel,53.60329831292701,9.910651039962179,Hostel,5352927b11d2d90e84cd7156,"(93, 0, 2)"
PUNJAP-Shop,53.60267891352607,9.911330716096606,Grocery Store,4fa91882e4b08cc7d9b076b8,"(93, 0, 2)"
Hofcafe Ramcke,53.602342,9.909388,Café,51f141b4498e51fc017ae7b8,"(93, 0, 2)"
Jump House,53.60023843294295,9.916423773996419,Indoor Play Area,5491ceaf498e3b16fb31d245,"(93, 0, 3)"
Lidl,53.600552,9.915108,Supermarket,4b212ed5f964a520d73724e3,"(93, 0, 3)"
REWE,53.59891574382682,9.914479756414039,Supermarket,4b51fc22f964a520675f27e3,"(93, 0, 3)"
Soccer in Hamburg,53.599521000975905,9.91696047507524,Soccer Field,4b518807f964a5201c4f27e3,"(93, 0, 3)"
Schwarzlichtviertel,53.599646028844596,9.916394702960298,Mini Golf,4ba62a6cf964a5206b3839e3,"(93, 0, 3)"
rabatzz!,53.59927503142619,9.915363346879394,Indoor Play Area,4b6ec4acf964a520b9c92ce3,"(93, 0, 3)"
SUBWAY,53.59981383072937,9.916848362396124,Sandwich Place,4c04e63339d476b0e70632a7,"(93, 0, 3)"
Apollon bei Pano,53.599489,9.922336,Greek Restaurant,51aa618f498ec0f9f47616d1,"(93, 0, 3)"
Budnikowsky,53.599457900204825,9.916062355041504,Pharmacy,4b7a4ecbf964a52018292fe3,"(93, 0, 3)"
Sola-Bona-Park,53.60018050727808,9.914288734285314,Park,4b50c875f964a5204f3227e3,"(93, 0, 3)"
Stellinger Tennis-Center,53.600343,9.916342,Tennis Court,4cfa6b2c20fe3704e9284df8,"(93, 0, 3)"
Postfach | Packstation 103,53.59781576638175,9.920022586964816,Shipping Store,4b212f39f964a520df3724e3,"(93, 0, 3)"
ALDI NORD,53.598634706805775,9.91776814004595,Supermarket,4bed441a3372c92812571114,"(93, 0, 3)"
Fressnapf,53.5992854,9.9149677,Pet Store,4c541bbe1b46c9b6e63709ce,"(93, 0, 3)"
H Wördemanns Weg,53.59987544584155,9.91709056569593,Bus Stop,4fda2696e4b00800dd541c37,"(93, 0, 3)"
Taverna Naxos,53.60633291850323,9.873990675716128,Taverna,4eef807f722ea7761a0a86ba,"(93, 1, 0)"
Smiley's Pizza Profis,53.605697,9.874563,Pizza Place,4d94e25c561acbff2d11e7a5,"(93, 1, 0)"
Sportplatz Eidelstedt ETSV,53.605892,9.888331,Soccer Field,4bee4da73686c9b65e66246e,"(93, 1, 1)"
SVE Redingskamp,53.606011129008586,9.890859101319576,Soccer Field,4fd46f8fe4b0b3abb3bc210f,"(93, 1, 1)"
H Niekampsweg,53.611054,9.895291,Bus Stop,5cf14af9f1936e002c6a156b,"(93, 1, 1)"
H Jaarsmoor,53.60892757362392,9.890860273210121,Bus Stop,4fb75caee4b037af18e095c3,"(93, 1, 1)"
Block House,53.60681611958493,9.903012464980339,Steakhouse,4bb636fc941ad13a2c111fe3,"(93, 1, 2)"
REWE,53.607124,9.9052411,Supermarket,4b42198df964a520bccc25e3,"(93, 1, 2)"
Deutsche Bank vorübergehend nur SB-Stelle,53.60787313013266,9.903248518136934,Bank,4bab0fb5f964a52085933ae3,"(93, 1, 2)"
Schweinske,53.609732644186536,9.90470081321303,German Restaurant,4cb82368c7228cfa036605ce,"(93, 1, 2)"
AKN Eidelstedt Zentrum,53.61008195589165,9.901244759105772,Light Rail Station,4c96efc9533aa093cb1bd645,"(93, 1, 2)"
ALDI NORD,53.60927801221112,9.901046652093287,Supermarket,4d80aa84e6d7721e14e21bc7,"(93, 1, 2)"
Wochenmarkt Eidelstedt,53.6072865160332,9.903264699608684,Plaza,4f3eaaede4b0f459203119bb,"(93, 1, 2)"
H Niendorfer Gehege,53.60946857888722,9.92683949478422,Bus Stop,4fb7471ee4b0363b11f14169,"(93, 1, 3)"
Sportplatz Steinwiesenweg,53.60784324264732,9.9152704480464,Soccer Field,4e0de887b0fb59de67d0bd09,"(93, 1, 3)"
LOTTO Hamburg,53.6050861616689,9.929021058283752,Lottery Retailer,5b7cc1fa9e0d54002cd25993,"(93, 1, 3)"
Baumacker,53.61381,9.898762,Pub,581d93e30d63b178d29a72fd,"(93, 2, 1)"
H Pflugacker,53.613798664650865,9.89827392078456,Bus Stop,4d9c080df475224bb7e2d1ab,"(93, 2, 1)"
H Dallbregen,53.61827621236052,9.898122913901544,Bus Stop,4efa1921f79073125447fc33,"(93, 2, 1)"
Star Tankstelle Pinneberger Ch.,53.61486,9.89334,Gas Station,5322d0a1498e4d97351b1afc,"(93, 2, 1)"
EDEKA center Struve,53.6153717,9.904385399999997,Supermarket,4b9274adf964a520d7fa33e3,"(93, 2, 2)"
BeneFit Fitness und Wellness,53.61544173771009,9.90580275013991,Gym / Fitness Center,5727b5c8498ef5a458e56aee,"(93, 2, 2)"
AS Hamburg-Eidelstedt (21),53.61814261748386,9.907667700364591,Intersection,5221d73b8bbd7da280f62dc7,"(93, 2, 2)"
Dreieck Hamburg-Nordwest (25) (22),53.61644296864675,9.912779764233647,Intersection,4b1a5257f964a520ece823e3,"(93, 2, 2)"
Hornbach Grill,53.614,9.904465,BBQ Joint,50c74140e4b0a473e381d89a,"(93, 2, 2)"
AKN Hörgensweg,53.61758034139839,9.903638304861309,Light Rail Station,4c7d2bf53b22a1cde20c5e9e,"(93, 2, 2)"
Dallmeyers Backhus,53.61603313287918,9.904530847337607,Bakery,4e16d88ab0fb42f98735e960,"(93, 2, 2)"
Krupunder See,53.6232300895948,9.87526562968858,Lake,4c62d8feedd320a124e4ad29,"(93, 3, 0)"
Fuchsbau,53.62377350312282,9.881509775123408,Hotel,4d3c01bad2c8f04d54e05d72,"(93, 3, 0)"
PENNY,53.618646364045844,9.889409798204724,Supermarket,4ebac1bfdab4b503240b2a0a,"(93, 3, 1)"
H Wildacker,53.6211778421347,9.887911769507177,Bus Stop,4fc9a0b3e4b07ecc18b1a718,"(93, 3, 1)"
HST Hanse Stone GmbH,53.62186999999999,9.88569,Miscellaneous Shop,54219edf498e7ac70470bac3,"(93, 3, 1)"
Athletik Sport,53.62220995758393,9.890998812743362,Gym / Fitness Center,4ec3ca9dbe7b4ee610dd3b28,"(93, 3, 1)"
Möbel Höffner,53.6191937,9.911120799999999,Furniture / Home Store,4e5515a81838d8d1dad8402c,"(93, 3, 2)"
McDonald's,53.618601912419116,9.90430701092701,Fast Food Restaurant,4bd1903dcaff9521cdd2d0f0,"(93, 3, 2)"
Taverna Kronos,53.624108997392135,9.908962928856056,Greek Restaurant,53f79c03498ecb81e4152ad4,"(93, 3, 2)"
Restaurant Kochmütze,53.61854118151782,9.910483360290527,Buffet,52f1177411d24bedb9756a8c,"(93, 3, 2)"
H Spanische Furt,53.623942383894274,9.914614021349605,Bus Stop,562a22a9498ef6305cc1d451,"(93, 3, 3)"
